   23  29          8300.16406  1.0000 0.0000 0.0000 0.0000
   23  30           195.52222  1.0000 0.0000 0.0000 0.0000
   23  31             0.82607  1.0000 0.0000 0.0000 0.0000
   23  32             0.84029  1.0000 0.0000 0.0000 0.0000
   23  33             0.33785  1.0000 0.0000 0.0000 0.0000
   23  34             0.15983  0.9975 0.0025 0.0000 0.0000
   23  35             0.06473  0.9925 0.0075 0.0000 0.0000
   23  36             0.06045  0.9467 0.0533 0.0000 0.0000
   23  37             0.01596  0.9625 0.0373 0.0003 0.0000
   23  38             0.02714  0.8735 0.1265 0.0000 0.0000
   23  39             0.01859  0.8202 0.1769 0.0029 0.0000
   23  40             0.01789  0.7481 0.2501 0.0019 0.0000
   23  41             0.00762  0.6976 0.2669 0.0355 0.0000
   23  42             0.00901  0.6231 0.3627 0.0128 0.0013
   23  43             0.00707  0.5612 0.1612 0.2759 0.0017
   23  44             0.00458  0.4413 0.4955 0.0319 0.0313
   23  45             0.00361  0.3744 0.1684 0.4257 0.0316
   23  46             0.00350  0.1876 0.5756 0.1545 0.0823
   23  47             0.00264  0.1237 0.2379 0.5173 0.1211
   23  48             0.00266  0.0140 0.4670 0.2065 0.3125
   23  49             0.00220  0.0129 0.0646 0.5134 0.4091
   23  50             0.00193  0.0116 0.3948 0.0536 0.5400
   23  51             0.00139  0.0052 0.0126 0.3472 0.6350
   23  52             0.00146  0.0000 0.0198 0.0175 0.9626
   23  53             0.00119  0.0052 0.9948 0.0000 0.0000
   23  54             0.00117  0.0000 0.0080 0.9920 0.0000
   23  55             0.00097  0.0049 0.9951 0.0000 0.0000
   23  56             0.00075  0.0000 0.0000 1.0000 0.0000
   23  57             0.00086  0.0000 1.0000 0.0000 0.0000
   23  58             0.00073  0.0000 1.0000 0.0000 0.0000
   23  59             0.00065  0.0040 0.9960 0.0000 0.0000
   23  60             0.00050  0.0000 0.0000 1.0000 0.0000
   24  31            72.40627  1.0000 0.0000 0.0000 0.0000
   24  32          2928.31519  1.0000 0.0000 0.0000 0.0000
   24  33             1.62062  1.0000 0.0000 0.0000 0.0000
   24  34            12.09238  1.0000 0.0000 0.0000 0.0000
   24  35             0.34755  1.0000 0.0000 0.0000 0.0000
   24  36             0.97113  1.0000 0.0000 0.0000 0.0000
   24  37             0.70344  0.9931 0.0069 0.0000 0.0000
   24  38             0.37749  0.9926 0.0074 0.0000 0.0000
   24  39             0.08278  0.9748 0.0252 0.0000 0.0000
   24  40             0.15974  0.9887 0.0113 0.0000 0.0000
   24  41             0.07750  0.9220 0.0774 0.0006 0.0000
   24  42             0.07118  0.9281 0.0718 0.0000 0.0000
   24  43             0.02852  0.8891 0.0998 0.0111 0.0000
   24  44             0.02142  0.8516 0.1473 0.0011 0.0000
   24  45             0.01411  0.7452 0.1926 0.0622 0.0000
   24  46             0.01375  0.6265 0.3476 0.0250 0.0008
   24  47             0.00916  0.3469 0.4854 0.1602 0.0076
   24  48             0.00820  0.1303 0.7609 0.0753 0.0334
   24  49             0.00659  0.0794 0.4859 0.3459 0.0889
   24  50             0.00542  0.0484 0.6947 0.1015 0.1554
   24  51             0.00347  0.0290 0.0698 0.6370 0.2642
   24  52             0.00338  0.0000 0.0901 0.3626 0.5474
   24  53             0.00276  0.0157 0.0005 0.0416 0.9423
   24  54             0.00265  0.0000 0.0262 0.0016 0.9721
   24  55             0.00206  0.0122 0.9878 0.0000 0.0000
   24  56             0.00117  0.0000 0.0063 0.9937 0.0000
   24  57             0.00101  0.0068 0.9932 0.0000 0.0000
   24  58             0.00109  0.0000 0.0000 1.0000 0.0000
   24  59             0.00110  0.0037 0.9963 0.0000 0.0000
   24  60             0.00087  0.0000 0.0000 1.0000 0.0000
